Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Non-Travel,270,Research & Development,9,3,Marketing,1,142,2,Female,36,3,1,Manager,4,Single,4554,12000,7,Y,No,15,3,1,80,2,10,5,3,7,2,3,2
49,Yes,Travel_Rarely,752,Research & Development,22,3,Medical,1,143,2,Male,60,2,4,Sales Representative,1,Single,13828,6989,4,Y,No,12,3,3,80,1,33,5,3,6,5,3,4
24,No,Travel_Frequently,287,Research & Development,2,1,Life Sciences,1,144,4,Male,80,1,3,Research Scientist,3,Divorced,9608,22310,8,Y,No,20,3,2,80,3,8,2,2,8,5,3,3
39,No,Travel_Rarely,1209,Sales,14,2,Life Sciences,1,145,3,Female,58,3,1,Sales Executive,1,Married,5674,20328,8,Y,No,21,3,4,80,1,24,1,3,6,2,2,4
45,Yes,Travel_Rarely,151,Research & Development,17,3,Medical,1,146,3,Male,44,3,2,Sales Representative,3,Divorced,9248,10629,8,Y,No,17,3,2,80,0,26,6,2,6,5,3,6
19,No,Travel_Rarely,210,Sales,1,3,Human Resources,1,147,1,Male,54,3,1,Sales Executive,1,Married,4469,7391,0,Y,Yes,20,3,2,80,1,4,4,2,4,4,2,4
59,No,Travel_Rarely,976,Research & Development,9,3,Technical Degree,1,148,3,Male,90,2,5,Laboratory Technician,2,Married,16073,23783,1,Y,No,14,3,1,80,0,40,1,3,9,5,1,5
23,No,Non-Travel,1166,Research & Development,20,4,Life Sciences,1,149,1,Female,70,4,3,Manufacturing Director,2,Single,8313,2222,9,Y,Yes,14,3,2,80,0,8,4,3,6,6,2,6
45,No,Travel_Rarely,310,Research & Development,21,3,Life Sciences,1,150,2,Male,98,2,4,Research Scientist,3,Married,13364,19994,3,Y,No,18,3,2,80,2,28,5,1,7,5,1,3
45,No,Travel_Rarely,1323,Research & Development,19,1,Life Sciences,1,151,2,Female,33,4,3,Sales Representative,4,Single,12622,9830,1,Y,No,16,3,3,80,0,24,2,2,8,2,1,4
37,No,Travel_Rarely,957,Research & Development,4,2,Technical Degree,1,152,2,Female,86,3,2,Healthcare Representative,1,Single,7338,18230,6,Y,Yes,19,3,4,80,1,18,2,3,8,5,5,6
47,No,Travel_Rarely,726,Research & Development,28,4,Technical Degree,1,153,2,Female,60,3,1,Sales Executive,2,Divorced,6153,22988,1,Y,No,21,3,1,80,0,31,2,2,3,3,0,3
28,Yes,Travel_Rarely,1149,Research & Development,8,4,Marketing,1,154,2,Male,32,4,1,Research Director,3,Married,4370,6000,6,Y,No,12,3,4,80,0,7,2,4,7,2,2,4
45,No,Travel_Frequently,398,Research & Development,13,4,Life Sciences,1,155,1,Female,96,3,1,Sales Representative,1,Divorced,5716,21048,7,Y,No,15,3,4,80,1,30,6,3,7,3,2,1
42,No,Travel_Rarely,1200,Research & Development,4,2,Medical,1,156,2,Male,79,2,2,Manufacturing Director,3,Married,8562,19449,6,Y,Yes,16,3,4,80,2,21,2,2,10,5,0,4
56,Yes,Non-Travel,1023,Research & Development,9,5,Medical,1,157,1,Male,46,3,4,Research Scientist,4,Married,15660,15487,1,Y,No,18,3,1,80,1,39,5,3,5,3,1,3
50,No,Non-Travel,236,Research & Development,9,2,Life Sciences,1,158,2,Male,89,3,5,Sales Representative,4,Married,16924,23748,2,Y,No,14,3,2,80,0,33,1,3,9,3,3,3
18,No,Travel_Rarely,1143,Human Resources,22,1,Medical,1,159,1,Male,95,3,1,Research Scientist,1,Married,3357,7393,2,Y,No,21,4,4,80,0,0,0,3,0,0,0,0
44,No,Non-Travel,539,Research & Development,18,5,Life Sciences,1,160,1,Male,53,3,2,Manager,4,Married,10782,25486,3,Y,Yes,17,3,1,80,2,23,3,3,9,4,2,4
30,No,Travel_Frequently,310,Research & Development,12,2,Life Sciences,1,161,1,Male,61,4,2,Sales Executive,1,Divorced,7522,25885,1,Y,No,21,3,2,80,1,11,1,1,5,5,0,3
58,No,Travel_Rarely,851,Sales,10,3,Technical Degree,1,162,3,Male,48,3,2,Sales Representative,1,Single,9238,2603,3,Y,No,17,3,4,80,3,40,5,3,6,4,2,2
20,No,Travel_Rarely,534,Human Resources,11,2,Marketing,1,163,1,Male,95,1,2,Sales Representative,4,Married,7789,23514,3,Y,No,14,3,3,80,0,1,3,3,1,1,1,1
56,No,Travel_Rarely,879,Sales,7,3,Medical,1,164,1,Female,89,3,2,Manufacturing Director,3,Married,9164,8295,3,Y,Yes,11,3,1,80,3,35,0,3,5,5,0,5
23,No,Travel_Rarely,1330,Research & Development,9,4,Medical,1,165,2,Female,95,3,4,Manufacturing Director,3,Single,13230,10380,7,Y,No,13,3,4,80,2,6,4,3,3,3,2,3
25,No,Travel_Frequently,538,Sales,6,3,Life Sciences,1,166,1,Female,44,3,2,Healthcare Representative,1,Married,6363,9103,3,Y,Yes,12,3,1,80,2,7,6,3,7,6,1,3
44,No,Travel_Rarely,765,Sales,19,3,Marketing,1,167,1,Male,64,3,3,Research Scientist,2,Married,12224,19021,1,Y,No,23,3,3,80,0,23,0,3,13,8,3,3
26,No,Travel_Frequently,1165,Research & Development,16,2,Marketing,1,168,4,Male,98,3,1,Human Resources,1,Single,4800,16546,5,Y,No,23,3,1,80,1,7,0,3,3,3,2,3
54,No,Travel_Rarely,510,Human Resources,15,3,Marketing,1,169,3,Female,56,3,1,Manufacturing Director,3,Single,7912,17456,6,Y,Yes,22,3,2,80,1,36,5,3,8,5,0,4
50,No,Travel_Rarely,905,Sales,7,3,Medical,1,170,4,Male,36,3,2,Human Resources,1,Married,10581,20228,1,Y,No,13,3,4,80,1,29,6,3,9,5,2,1
59,No,Non-Travel,709,Research & Development,16,2,Life Sciences,1,171,2,Female,35,2,3,Laboratory Technician,3,Married,11373,16674,5,Y,Yes,15,3,1,80,1,40,4,2,4,4,1,4
41,No,Travel_Rarely,526,Sales,5,3,Life Sciences,1,172,3,Male,62,4,4,Human Resources,4,Single,14360,2046,1,Y,No,21,3,1,80,1,25,3,3,8,3,4,2
32,No,Travel_Rarely,1398,Sales,16,2,Medical,1,173,3,Female,87,3,2,Sales Executive,1,Single,6492,2819,2,Y,Yes,22,3,4,80,3,11,6,3,7,4,2,7
49,Yes,Travel_Rarely,1001,Research & Development,1,4,Life Sciences,1,174,4,Male,78,3,3,Sales Representative,1,Single,10642,5807,8,Y,Yes,11,3,3,80,1,29,2,2,13,6,2,7
49,No,Travel_Rarely,1041,Research & Development,19,3,Marketing,1,175,3,Male,46,3,2,Manufacturing Director,4,Divorced,8337,21406,8,Y,No,15,3,3,80,1,30,4,4,6,6,3,3
41,No,Travel_Rarely,841,Sales,5,2,Life Sciences,1,176,4,Female,71,3,1,Sales Representative,4,Divorced,6242,3080,4,Y,No,12,3,4,80,1,24,4,3,6,1,5,5
58,No,Travel_Rarely,1492,Research & Development,7,3,Life Sciences,1,177,1,Male,69,2,3,Manager,2,Married,12226,5146,5,Y,Yes,24,3,4,80,1,40,0,3,9,1,0,4
29,No,Travel_Rarely,1343,Sales,19,3,Life Sciences,1,178,4,Male,75,2,3,Manufacturing Director,4,Divorced,9746,19661,7,Y,Yes,14,3,2,80,0,9,4,1,2,2,2,2
56,No,Non-Travel,1355,Research & Development,22,4,Other,1,179,3,Male,99,1,1,Manufacturing Director,2,Married,7156,13926,9,Y,Yes,16,3,1,80,0,40,6,3,7,2,2,6
19,No,Travel_Rarely,427,Human Resources,5,5,Life Sciences,1,180,3,Female,97,3,1,Research Director,4,Single,4553,17930,3,Y,No,19,3,1,80,2,1,1,3,1,1,1,1
20,No,Travel_Rarely,151,Human Resources,29,3,Medical,1,181,2,Male,30,3,2,Sales Representative,3,Single,7194,17172,4,Y,No,20,4,3,80,0,3,6,2,3,1,0,3
54,No,Travel_Rarely,475,Research & Development,17,4,Medical,1,182,2,Male,81,3,1,Manufacturing Director,1,Divorced,7755,17287,2,Y,No,16,3,2,80,2,39,2,3,4,4,4,4
34,No,Non-Travel,362,Research & Development,26,3,Life Sciences,1,183,2,Male,64,2,4,Manager,4,Married,14236,8741,0,Y,No,20,3,1,80,2,16,6,4,7,4,1,1
19,No,Travel_Rarely,366,Research & Development,22,2,Medical,1,184,2,Male,98,3,2,Manager,3,Divorced,6562,4217,2,Y,Yes,23,3,2,80,1,1,0,3,1,1,1,1
19,No,Travel_Rarely,458,Sales,8,4,Medical,1,185,3,Female,34,3,1,Sales Executive,4,Divorced,3663,23649,6,Y,No,21,3,4,80,3,1,3,3,1,1,1,1
45,No,Travel_Rarely,1440,Research & Development,29,3,Medical,1,186,2,Male,46,3,1,Research Scientist,1,Married,6650,4886,7,Y,Yes,22,3,1,80,1,29,3,3,6,6,0,6
40,Yes,Travel_Rarely,1447,Human Resources,29,3,Technical Degree,1,187,4,Male,82,4,5,Manufacturing Director,4,Single,14844,15344,8,Y,No,12,3,4,80,0,19,3,1,5,3,0,2
54,No,Travel_Frequently,751,Sales,1,4,Life Sciences,1,188,1,Male,81,3,3,Manager,4,Single,11337,24018,0,Y,No,18,3,3,80,0,34,3,4,1,1,0,1
49,Yes,Travel_Frequently,145,Sales,2,3,Life Sciences,1,189,3,Male,43,3,3,Manager,1,Single,12279,10987,3,Y,No,15,3,3,80,3,30,3,4,6,6,3,6
50,No,Travel_Rarely,699,Human Resources,15,4,Human Resources,1,190,2,Male,58,3,1,Sales Executive,4,Single,6460,21712,1,Y,Yes,19,3,4,80,3,30,0,3,6,2,2,4
18,No,Travel_Rarely,819,Research & Development,20,4,Life Sciences,1,191,3,Male,37,3,4,Research Director,1,Married,10533,9293,1,Y,Yes,20,3,3,80,0,1,1,2,1,1,1,1
36,No,Travel_Rarely,1392,Sales,28,3,Medical,1,192,2,Male,30,2,2,Research Scientist,2,Single,6748,5006,8,Y,No,19,3,4,80,0,16,1,2,3,3,0,3
19,No,Non-Travel,700,Sales,18,3,Marketing,1,193,3,Female,58,3,2,Healthcare Representative,4,Single,6618,8958,3,Y,No,14,3,4,80,0,0,3,2,0,0,0,0
43,Yes,Non-Travel,480,Research & Development,11,3,Life Sciences,1,194,2,Male,65,3,5,Manufacturing Director,3,Married,16913,26356,6,Y,Yes,23,3,4,80,1,22,1,3,9,7,0,8
49,No,Travel_Rarely,217,Research & Development,25,5,Medical,1,195,1,Female,80,1,1,Healthcare Representative,4,Married,7382,12581,0,Y,Yes,11,3,3,80,1,32,2,2,7,4,4,3
23,No,Travel_Frequently,215,Research & Development,10,3,Life Sciences,1,196,2,Male,66,3,2,Healthcare Representative,1,Married,6988,6143,2,Y,No,21,4,3,80,1,2,1,3,2,2,1,2
49,No,Travel_Frequently,359,Human Resources,24,1,Life Sciences,1,197,4,Male,98,3,1,Research Director,1,Married,8087,16699,5,Y,No,24,3,3,80,2,32,6,3,6,2,1,4
21,No,Travel_Rarely,1198,Sales,24,3,Life Sciences,1,198,3,Male,82,2,2,Sales Representative,3,Married,6656,23901,1,Y,No,19,3,4,80,1,2,4,1,2,2,2,2
28,No,Travel_Rarely,404,Research & Development,4,3,Marketing,1,199,3,Male,81,3,1,Human Resources,3,Divorced,4689,19602,2,Y,Yes,19,3,2,80,0,7,3,3,6,1,4,4
34,No,Travel_Rarely,106,Research & Development,5,1,Life Sciences,1,200,4,Female,41,3,4,Sales Executive,1,Single,10726,10018,0,Y,No,18,3,3,80,0,15,6,2,8,8,2,7
55,No,Travel_Frequently,465,Research & Development,4,1,Medical,1,201,4,Female,81,3,2,Manager,2,Single,9102,11952,5,Y,Yes,15,3,2,80,2,36,4,3,6,2,2,6
41,No,Non-Travel,622,Sales,13,3,Human Resources,1,202,1,Female,30,2,2,Manager,2,Divorced,9021,10916,9,Y,No,15,3,3,80,1,25,4,3,8,5,5,6
22,No,Travel_Frequently,1471,Human Resources,25,3,Medical,1,203,3,Female,36,4,3,Research Scientist,1,Married,10571,19728,7,Y,Yes,20,3,1,80,0,2,3,3,2,1,2,2
51,No,Travel_Frequently,1338,Research & Development,13,3,Medical,1,204,1,Male,46,1,5,Research Director,2,Married,15975,2137,9,Y,Yes,16,3,1,80,0,34,5,1,13,4,1,4
23,No,Travel_Rarely,528,Research & Development,18,2,Medical,1,205,3,Male,72,3,2,Manager,3,Single,7269,22834,7,Y,Yes,11,3,1,80,2,5,0,4,5,2,2,5
39,No,Travel_Frequently,890,Research & Development,29,2,Life Sciences,1,206,3,Female,46,2,2,Human Resources,2,Divorced,9017,16156,7,Y,No,19,3,2,80,0,21,5,3,11,5,5,7
28,No,Travel_Frequently,846,Sales,27,4,Medical,1,207,1,Female,88,3,1,Healthcare Representative,3,Divorced,4808,15381,4,Y,No,15,4,3,80,1,7,1,3,6,6,3,5
33,No,Travel_Rarely,466,Research & Development,24,3,Medical,1,208,3,Male,32,2,1,Sales Representative,4,Married,3373,23290,3,Y,No,17,3,4,80,1,14,5,2,5,5,0,1
50,No,Travel_Rarely,412,Research & Development,2,2,Other,1,209,3,Male,58,2,2,Manager,3,Single,9257,15893,2,Y,No,21,4,2,80,0,30,2,3,7,4,1,2
26,No,Travel_Frequently,637,Research & Development,16,3,Human Resources,1,210,1,Male,51,2,1,Healthcare Representative,4,Divorced,5249,18360,7,Y,No,18,3,3,80,1,9,5,3,7,6,3,7
23,Yes,Travel_Rarely,1020,Human Resources,1,3,Technical Degree,1,211,2,Female,67,3,2,Manager,3,Divorced,6142,21143,1,Y,No,15,3,1,80,0,2,5,4,2,2,2,2
33,No,Travel_Frequently,1177,Research & Development,26,1,Technical Degree,1,212,1,Male,83,3,1,Manufacturing Director,3,Married,4996,2058,0,Y,No,13,3,2,80,0,14,0,4,2,2,2,2
46,No,Travel_Rarely,964,Research & Development,19,2,Medical,1,213,3,Male,79,2,2,Laboratory Technician,2,Single,7815,19154,9,Y,No,16,3,3,80,0,30,2,3,12,0,0,1
20,No,Travel_Rarely,1287,Research & Development,9,1,Medical,1,214,4,Male,98,4,2,Sales Executive,3,Divorced,4603,2388,0,Y,Yes,17,4,4,80,1,2,5,4,2,1,1,2
37,No,Travel_Frequently,881,Sales,28,4,Technical Degree,1,215,2,Female,59,3,1,Sales Executive,1,Single,6341,14116,9,Y,No,23,3,2,80,2,19,3,2,4,4,4,3
53,No,Travel_Rarely,433,Research & Development,3,4,Life Sciences,1,216,4,Male,52,3,1,Manager,4,Single,6797,21806,6,Y,Yes,24,3,4,80,0,36,1,2,5,1,2,5
36,No,Travel_Rarely,897,Research & Development,25,4,Human Resources,1,217,2,Female,76,2,2,Human Resources,4,Married,9218,9012,2,Y,No,14,4,2,80,2,19,5,2,9,5,2,4
43,No,Travel_Rarely,447,Research & Development,7,4,Medical,1,218,4,Male,50,3,2,Research Director,3,Single,9185,14626,5,Y,No,19,4,1,80,0,26,0,2,5,5,0,3
20,No,Travel_Frequently,372,Research & Development,29,3,Medical,1,219,2,Female,49,3,2,Research Scientist,1,Married,6376,6852,7,Y,No,24,3,1,80,1,0,3,4,0,0,0,0
36,No,Travel_Rarely,1062,Research & Development,10,3,Medical,1,220,1,Female,52,3,3,Human Resources,3,Married,10373,18979,1,Y,No,21,3,1,80,1,19,0,2,5,3,2,4
37,No,Non-Travel,819,Research & Development,1,3,Human Resources,1,221,2,Male,97,3,1,Research Director,3,Single,5972,10627,6,Y,Yes,14,3,4,80,1,16,4,4,8,4,1,2
49,No,Travel_Rarely,599,Research & Development,10,1,Life Sciences,1,222,2,Male,50,3,1,Human Resources,2,Married,7253,3982,7,Y,No,21,3,1,80,0,29,5,3,9,5,1,3
24,No,Non-Travel,1216,Research & Development,21,3,Marketing,1,223,2,Male,50,3,1,Manufacturing Director,3,Divorced,4738,16816,1,Y,No,20,4,4,80,0,5,1,3,5,4,5,1
58,No,Non-Travel,784,Research & Development,9,4,Medical,1,224,3,Male,30,2,2,Human Resources,3,Single,10584,13060,0,Y,Yes,12,3,4,80,1,40,1,1,9,3,1,0
50,No,Travel_Rarely,178,Sales,28,3,Life Sciences,1,225,4,Female,44,3,2,Research Scientist,2,Married,8822,14401,1,Y,No,19,3,4,80,0,35,3,1,6,1,1,2
57,No,Travel_Rarely,721,Sales,15,3,Marketing,1,226,1,Male,46,2,1,Sales Executive,2,Married,6322,12411,1,Y,Yes,14,4,1,80,2,40,3,2,3,3,0,2
56,No,Travel_Rarely,1340,Research & Development,15,2,Medical,1,227,4,Male,80,3,2,Human Resources,1,Married,9488,10209,0,Y,No,14,3,3,80,0,35,3,3,2,2,0,2
35,No,Travel_Rarely,1046,Sales,3,3,Medical,1,228,4,Male,92,2,2,Research Director,2,Single,8024,22714,6,Y,No,20,4,4,80,0,16,1,3,6,2,3,4
57,No,Travel_Rarely,457,Sales,25,4,Life Sciences,1,229,1,Male,43,4,5,Sales Representative,4,Married,16158,7429,2,Y,No,11,3,3,80,0,40,5,3,5,5,0,3
18,No,Travel_Rarely,717,Research & Development,5,4,Medical,1,230,3,Female,88,3,2,Research Director,4,Single,5430,14158,8,Y,Yes,24,3,4,80,1,1,4,3,1,1,1,1
28,Yes,Travel_Rarely,606,Research & Development,9,3,Medical,1,231,2,Male,79,3,2,Sales Executive,1,Divorced,7657,20076,1,Y,Yes,12,3,1,80,2,10,1,3,9,1,2,3
45,No,Travel_Rarely,1304,Research & Development,26,4,Life Sciences,1,232,3,Female,63,2,2,Human Resources,3,Married,8334,21154,3,Y,Yes,22,3,1,80,1,29,3,2,6,1,1,1
42,Yes,Travel_Rarely,675,Human Resources,22,3,Life Sciences,1,233,3,Female,35,3,5,Human Resources,1,Married,15787,6376,5,Y,Yes,13,3,1,80,0,21,2,3,9,3,0,1
40,No,Travel_Rarely,1369,Research & Development,9,4,Human Resources,1,234,2,Male,78,3,5,Human Resources,2,Married,15472,23310,8,Y,No,17,3,2,80,2,23,5,3,2,0,2,2
48,No,Non-Travel,343,Research & Development,23,3,Medical,1,235,4,Male,35,3,2,Manager,3,Married,10116,21651,3,Y,No,22,3,1,80,0,29,4,3,8,6,1,4
47,No,Travel_Rarely,605,Sales,7,3,Marketing,1,236,2,Female,98,2,2,Manufacturing Director,1,Married,9829,25948,2,Y,No,19,3,3,80,1,27,1,3,7,4,1,4
59,No,Travel_Rarely,521,Research & Development,24,3,Medical,1,237,1,Male,36,4,2,Research Scientist,1,Married,8790,20079,7,Y,No,22,3,4,80,2,40,2,4,8,8,3,4
52,Yes,Travel_Rarely,1443,Research & Development,23,4,Life Sciences,1,238,2,Male,80,3,2,Manufacturing Director,4,Married,8793,15978,1,Y,Yes,15,3,3,80,0,31,5,4,5,1,2,5
24,No,Travel_Frequently,1210,Research & Development,12,5,Life Sciences,1,239,4,Male,30,4,2,Sales Representative,1,Single,7660,19970,0,Y,No,14,3,2,80,0,4,6,2,4,2,1,4
33,No,Non-Travel,316,Research & Development,25,1,Life Sciences,1,240,3,Male,42,1,1,Sales Executive,3,Single,5681,14705,3,Y,Yes,23,3,3,80,0,13,6,3,8,2,1,5
43,No,Travel_Frequently,1401,Research & Development,27,1,Medical,1,241,3,Female,72,3,4,Human Resources,1,Married,13466,23064,6,Y,No,12,3,4,80,2,26,4,2,4,4,1,2
19,No,Non-Travel,1108,Sales,9,4,Medical,1,242,2,Male,56,2,2,Laboratory Technician,1,Divorced,5669,23831,0,Y,Yes,24,3,4,80,1,0,6,4,0,0,0,0
18,Yes,Travel_Rarely,1292,Research & Development,6,3,Medical,1,243,1,Male,32,3,3,Manufacturing Director,2,Single,8453,23844,4,Y,No,23,3,1,80,0,0,1,2,0,0,0,0
29,No,Travel_Frequently,429,Research & Development,23,3,Life Sciences,1,244,4,Female,87,3,2,Healthcare Representative,1,Single,6966,12861,4,Y,Yes,22,3,2,80,0,13,6,2,10,3,1,2
22,No,Travel_Frequently,749,Research & Development,2,3,Medical,1,245,3,Female,46,4,2,Laboratory Technician,3,Single,7041,9965,8,Y,No,24,3,2,80,1,6,5,4,6,2,2,6
54,No,Travel_Rarely,490,Sales,9,1,Life Sciences,1,246,2,Male,74,4,1,Manufacturing Director,4,Divorced,8242,20652,1,Y,No,17,3,3,80,0,34,5,4,5,5,1,4
49,No,Non-Travel,480,Human Resources,28,4,Life Sciences,1,247,1,Female,87,3,2,Healthcare Representative,4,Divorced,8430,12248,1,Y,No,16,3,1,80,0,32,3,3,6,3,3,4
26,No,Travel_Rarely,1429,Human Resources,29,4,Human Resources,1,248,1,Male,85,3,2,Sales Executive,4,Married,6319,16220,3,Y,No,22,3,1,80,1,10,1,2,4,1,2,4
58,No,Travel_Rarely,841,Sales,17,3,Medical,1,249,3,Female,83,3,2,Human Resources,4,Divorced,9613,25633,2,Y,No,22,3,1,80,1,38,5,3,8,7,3,3
52,No,Travel_Rarely,919,Research & Development,1,3,Medical,1,250,3,Male,58,3,4,Manufacturing Director,2,Married,15045,9461,6,Y,No,17,3,4,80,0,37,4,3,8,3,1,6
36,No,Travel_Rarely,772,Research & Development,19,4,Life Sciences,1,251,4,Male,83,3,1,Human Resources,3,Divorced,4282,14821,5,Y,No,18,3,2,80,0,17,3,3,4,4,1,4
33,No,Travel_Frequently,612,Human Resources,28,1,Technical Degree,1,252,1,Female,56,3,2,Manufacturing Director,2,Single,8862,21870,6,Y,Yes,19,3,3,80,2,17,5,2,9,2,2,7
20,No,Travel_Rarely,1048,Research & Development,6,4,Medical,1,253,4,Male,74,4,1,Sales Executive,4,Single,4022,15410,7,Y,No,20,3,3,80,0,2,0,2,2,2,1,2
37,Yes,Travel_Rarely,1311,Research & Development,5,2,Marketing,1,254,1,Female,60,3,3,Healthcare Representative,2,Married,9932,24185,8,Y,No,15,3,3,80,1,22,2,4,2,2,0,2
41,No,Travel_Rarely,1029,Research & Development,2,3,Life Sciences,1,255,1,Male,65,4,1,Human Resources,1,Married,4559,21133,2,Y,No,21,3,1,80,1,20,5,3,7,1,2,2
50,No,Travel_Frequently,1012,Research & Development,9,4,Human Resources,1,256,2,Female,90,1,2,Laboratory Technician,3,Married,9625,26169,9,Y,No,15,3,2,80,0,35,6,3,5,1,2,3
41,No,Travel_Rarely,743,Sales,29,3,Marketing,1,257,3,Female,66,3,1,Healthcare Representative,1,Single,5703,25359,1,Y,No,14,4,2,80,1,23,3,3,16,4,1,6
28,No,Travel_Rarely,526,Research & Development,26,3,Technical Degree,1,258,1,Male,96,2,2,Laboratory Technician,2,Married,7436,3405,6,Y,Yes,21,3,4,80,1,9,3,3,5,5,2,5
25,No,Non-Travel,601,Sales,14,4,Life Sciences,1,259,4,Female,65,2,4,Laboratory Technician,1,Single,11339,13179,3,Y,Yes,13,4,4,80,1,7,4,4,7,2,3,1
53,No,Travel_Frequently,829,Sales,4,3,Life Sciences,1,260,3,Male,34,3,1,Sales Executive,2,Single,6544,5575,7,Y,No,23,3,4,80,1,34,5,3,12,5,5,6
55,No,Travel_Rarely,1383,Research & Development,4,2,Life Sciences,1,261,4,Female,75,4,2,Research Scientist,2,Divorced,9070,4727,3,Y,No,17,3,3,80,2,36,5,3,4,4,1,4
57,No,Travel_Frequently,170,Research & Development,21,5,Life Sciences,1,262,3,Male,81,3,1,Research Scientist,3,Divorced,7039,8487,6,Y,Yes,23,3,3,80,1,40,4,2,5,2,3,5
37,No,Travel_Frequently,577,Research & Development,15,4,Technical Degree,1,263,3,Female,78,4,2,Human Resources,3,Divorced,7484,16760,8,Y,Yes,23,3,2,80,0,22,2,2,3,3,3,2
52,No,Travel_Frequently,1301,Research & Development,8,3,Life Sciences,1,264,1,Male,35,2,2,Sales Representative,3,Married,7992,8291,6,Y,No,15,3,4,80,0,34,4,3,2,2,0,2
42,No,Travel_Rarely,556,Research & Development,26,3,Life Sciences,1,265,2,Male,39,2,2,Research Director,4,Married,10602,4501,6,Y,Yes,17,3,3,80,0,22,3,4,9,4,1,6
52,No,Travel_Rarely,288,Sales,4,1,Life Sciences,1,266,1,Male,52,3,2,Research Scientist,3,Married,8129,19321,0,Y,No,12,3,4,80,3,33,2,3,4,4,1,4
42,No,Travel_Rarely,390,Research & Development,16,1,Life Sciences,1,267,3,Male,46,3,2,Human Resources,1,Single,8565,12272,1,Y,Yes,19,4,4,80,3,27,6,2,4,2,4,4
46,No,Travel_Rarely,1019,Human Resources,21,3,Life Sciences,1,268,1,Female,73,1,1,Laboratory Technician,3,Single,4822,3755,9,Y,Yes,19,3,2,80,0,28,2,2,5,5,2,3
35,No,Travel_Rarely,391,Research & Development,28,4,Marketing,1,269,1,Female,70,4,2,Research Scientist,3,Single,6262,5390,5,Y,No,23,3,2,80,1,15,1,4,8,5,1,4
35,Yes,Travel_Rarely,855,Research & Development,4,3,Medical,1,270,3,Female,44,3,1,Sales Executive,3,Divorced,5438,7816,4,Y,No,19,4,3,80,0,14,3,3,5,2,1,5
19,No,Travel_Rarely,1406,Research & Development,16,4,Life Sciences,1,271,3,Male,73,4,3,Human Resources,2,Single,9219,19600,2,Y,No,23,4,2,80,3,0,3,3,0,0,0,0
52,Yes,Travel_Rarely,476,Human Resources,22,1,Medical,1,272,1,Male,87,3,3,Research Director,2,Divorced,12729,19587,0,Y,No,23,3,4,80,0,34,4,3,2,2,2,2
33,No,Travel_Rarely,1279,Sales,12,3,Life Sciences,1,273,1,Male,79,3,1,Manufacturing Director,3,Married,5519,3890,2,Y,No,15,4,2,80,1,15,3,4,7,5,1,4
58,Yes,Travel_Frequently,607,Research & Development,16,2,Life Sciences,1,274,1,Female,81,3,1,Sales Representative,2,Married,7080,13223,3,Y,No,24,3,4,80,0,38,5,4,5,5,2,5
53,No,Travel_Rarely,627,Research & Development,19,3,Medical,1,275,4,Female,99,3,1,Laboratory Technician,2,Single,6040,15829,1,Y,No,20,3,4,80,0,33,4,1,6,5,5,4
50,No,Travel_Rarely,1478,Research & Development,8,1,Medical,1,276,1,Male,97,3,5,Laboratory Technician,4,Single,17759,26966,1,Y,No,22,3,3,80,0,34,6,3,16,7,1,4
21,No,Travel_Frequently,658,Sales,6,5,Medical,1,277,4,Male,92,4,3,Manufacturing Director,1,Divorced,9983,9688,3,Y,No,19,3,3,80,1,2,3,2,2,2,2,2
50,Yes,Travel_Rarely,1310,Research & Development,10,2,Medical,1,278,2,Male,87,4,2,Research Scientist,2,Single,8062,8500,4,Y,No,11,3,3,80,0,32,5,2,5,2,1,2
31,Yes,Travel_Frequently,1154,Sales,5,4,Life Sciences,1,279,4,Female,52,1,2,Manufacturing Director,1,Single,7570,8716,1,Y,No,12,3,4,80,0,12,1,3,12,3,1,11
38,No,Travel_Frequently,359,Research & Development,29,3,Human Resources,1,280,1,Female,73,2,1,Laboratory Technician,2,Single,5715,5746,4,Y,No,20,3,2,80,0,19,3,3,7,4,3,2
37,No,Travel_Rarely,520,Research & Development,18,5,Marketing,1,281,2,Female,73,3,2,Research Director,3,Single,7743,26674,8,Y,No,15,3,3,80,1,22,1,3,4,4,1,4
25,No,Travel_Frequently,403,Sales,10,3,Technical Degree,1,282,4,Male,81,3,2,Research Scientist,2,Single,7677,20579,3,Y,No,15,3,3,80,2,4,6,3,4,4,1,4
24,No,Travel_Rarely,1041,Research & Development,10,4,Life Sciences,1,283,4,Female,96,3,2,Human Resources,2,Married,7645,23049,7,Y,Yes,16,3,2,80,1,9,3,2,4,3,1,4
20,No,Travel_Rarely,1162,Sales,7,1,Human Resources,1,284,3,Female,57,2,4,Laboratory Technician,1,Married,11507,15014,8,Y,No,24,3,2,80,1,2,3,1,2,2,2,2
